S.No,Sector,Portal Name,Portal URL,Status
1923,Housing & Urban Development,Swachh Bharat Mission-Urban,https://sbmurban.org/,Working
1924,Housing & Urban Development,Swachhata Hi Seva,https://swachhatahiseva.gov.in/,Working
1925,Housing & Urban Development,"Tamil Nadu Institute of Urban Studies (TNIUS), Coimbatore, Tamil Nadu",https://www.tniuscbe.org/,Working
1926,Housing & Urban Development,"Tamil Nadu Institute of Urban Studies, Tamil Nadu",https://www.tnius.org/,Working
1927,Housing & Urban Development,"Tamil Nadu Real Estate Regulatory Authority (TNRERA), Tamil Nadu",https://rera.tn.gov.in/,Working
1928,Housing & Urban Development,"Tamil Nadu Regulation of Rights and Responsibilities of Landlords and Tenants Act-2017, Tamil Nadu",https://www.tenancy.tn.gov.in/,Server Error
1929,Housing & Urban Development,Tamil Nadu State Land Use Research Board,https://tnslurb.tn.gov.in/,Working
1930,Housing & Urban Development,(Error: Message: no such element: Unab),(Error),Extraction Error
1931,Housing & Urban Development,Tamilnadu Single Window Portal for Planning Permission,https://onlineppa.tn.gov.in/,Working
1932,Housing & Urban Development,"Town Planning Department, Kerala",https://townplanning.kerala.gov.in/,Working
1933,Housing & Urban Development,"Town Planning Department, Rajasthan",https://urban.rajasthan.gov.in/townplanning,Working
1934,Housing & Urban Development,"Town and Country Planning Department, Uttar Pradesh",https://uptownplanning.gov.in/,Connection Failed
1935,Housing & Urban Development,"UP Housing and Development Board, Uttar Pradesh",https://upavp.in/,Working
1936,Housing & Urban Development,Unified Portal for Licensing of Eating/Lodging &amp; Boarding Establishments in Delhi,https://delehlhlic.mha.gov.in/,Connection Failed
1937,Housing & Urban Development,(Error: Message: no such element: Unab),(Error),Extraction Error
1938,Housing & Urban Development,"Urban Development &amp; Municipal Affairs Department, West Bengal",https://www.wburbanservices.gov.in/,Timeout
1939,Housing & Urban Development,"Urban Development Directorate, Uttarakhand",https://udd.uk.gov.in/,Working
1940,Housing & Urban Development,Waste to Wealth,https://www.wastetowealth.gov.in/,Connection Failed
1941,Housing & Urban Development,Web Based Project Monitoring System - Central Public Works Department (CPWD),https://cpwdpms.gov.in/,Working
1942,Housing & Urban Development,"e-Allotment of Rental Housing Estates, West Bengal",https://rhe.wb.gov.in/,Connection Failed
1943,Housing & Urban Development,"e-Awas - Accommodations Management System Administration, Chandigarh",https://eawas.chd.gov.in/,Working
1944,Housing & Urban Development,"e-Awas Accommodation Management System, Punjab",https://eawas.punjab.gov.in/,Error (400)
1945,Housing & Urban Development,"e-Bhawan, Odisha",https://bhawan.homeodisha.gov.in/,Connection Failed
1946,Housing & Urban Development,"e-Nagar Palika, Madhya Pradesh",https://www.mpenagarpalika.gov.in/,Working
1947,Housing & Urban Development,"e-SahakaraSeva, ​Telangana",https://esahakaraseva.telangana.gov.in/,Working
1948,Information & Broadcasting,"Archives and Historical Research, Tamil Nadu",https://www.tnarchives.tn.gov.in/,Connection Failed
1949,Information & Broadcasting,Bharat6G Alliance,https://bharat6galliance.com/,Dead (404)
1950,Information & Broadcasting,Broadcast Seva Portal,https://new.broadcastseva.gov.in/,Working
1951,Information & Broadcasting,Broadcasting Engineering Corporation of India Limited (BECIL),https://www.becil.com/,Connection Failed
1952,Information & Broadcasting,"Central Board of Film Certification (CBFC), Mumbai",https://www.cbfcindia.gov.in/,Working
1953,Information & Broadcasting,"Centre for Development of Imaging Technology (C-DIT), Kerala",https://cdit.org/,Working
1954,Information & Broadcasting,Centre for Materials for Electronics Technology (C-MET),https://cmet.gov.in/,Error (405)
1955,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1956,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1957,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1958,Information & Broadcasting,Contractor Online Registration Monitoring Sysytem - Central Public Works Department (CPWD),https://cpwdpims.nic.in/CEMS_2021,Dead (404)
1959,Information & Broadcasting,Dak-Karmayogi,https://dakkarmayogi.gov.in/,Working
1960,Information & Broadcasting,Delhi Police Licensing,https://licensing.delhipolice.gov.in/,Working
1961,Information & Broadcasting,Department of Publication,https://deptpub.gov.in/,Working
1962,Information & Broadcasting,"Directorate of Economics and Statistics, Uttarakhand",https://des.uk.gov.in/,Working
1963,Information & Broadcasting,"Directorate of Information and Public Relations, Assam",https://dipr.assam.gov.in/,Working
1964,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1965,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1966,Information & Broadcasting,Doordarshan of India News,https://ddnews.gov.in/,Timeout
1967,Information & Broadcasting,Dynamics 365 Business Central,https://cbcerp.gov.in/,Dead (404)
1968,Information & Broadcasting,E-Cinepramaan,https://www.ecinepramaan.gov.in/,Working
1969,Information & Broadcasting,"Egroops - Electronic Governance for Registration of Partnership and Societies, Kerala",https://egroops.kerala.gov.in/,Working
1970,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1971,Information & Broadcasting,"Examination Results - Meghalaya Board of School Education, Meghalaya",https://megresults.nic.in/,Working
1972,Information & Broadcasting,"Examination Results, Tamil Nadu",https://tnresults.nic.in/,Working
1973,Information & Broadcasting,"Examination Results, Uttar Pradesh",https://upresults.nic.in/,Connection Failed
1974,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1975,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1976,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1977,Information & Broadcasting,"Film and Television Institute of India, Pune",https://ftii.ac.in/,Working
1978,Information & Broadcasting,Films Division,https://filmsdivision.org/,Timeout
1979,Information & Broadcasting,GDS Online Engagement,https://indiapostgdsonline.gov.in/,Connection Failed
1980,Information & Broadcasting,"Government Order Issue Register, Secretariat, Andhra Pradesh",https://goir.ap.gov.in/,Dead (404)
1981,Information & Broadcasting,"Government Orders, Circulars and Gazettes Notifications, Kerala",https://go.lsgkerala.gov.in/,Working
1982,Information & Broadcasting,"Gujarat State Agricultural Universities - Common Admissions, Gujarat",https://gsauca.in/,Working
1983,Information & Broadcasting,"Higher Technical and Medical Education, Rajasthan",https://hte.rajasthan.gov.in/,Working
1984,Information & Broadcasting,India Cinema Hub,https://indiacinehub.gov.in/,Working
1985,Information & Broadcasting,Indian Information Service,https://iis.mib.gov.in/,Working
1986,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
1987,Information & Broadcasting,"Information and Public Relations Department, Rajasthan",https://dipr.rajasthan.gov.in/,Working
1988,Information & Broadcasting,International Film Festival of India,https://www.iffigoa.org/,Working
1989,Information & Broadcasting,"Janshikayat - Register Grievances online, Status of Grievance, Chhattisgarh",https://janshikayat.cg.nic.in/,Working
1990,Information & Broadcasting,"Karnataka Examination Results, Karnataka",https://karresults.nic.in/,Connection Failed
1991,Information & Broadcasting,"Kerala – Central Inspection System K-CIS, Kerala",https://kcis.kerala.gov.in/,Connection Failed
1992,Information & Broadcasting,"Maharashtra Examination - RESULT, Maharashtra",https://mahresult.nic.in/,Connection Failed
1993,Information & Broadcasting,Mandatory Testing &amp; Certification of Telecommunication Equipment Portal,https://www.mtcte.tec.gov.in/,Error (403)
1994,Information & Broadcasting,"Motor Vehicles Department, Jammu and Kashmir",https://jaktrans.nic.in/,Connection Failed
1995,Information & Broadcasting,National Anti-Ragging Portal by University Grants Commission (UGC),https://www.antiragging.in/,Working
1996,Information & Broadcasting,National Book Trust (NBT),https://www.nbtindia.gov.in/,Dead (404)
1997,Information & Broadcasting,National Film Development Corporation (NFDC),https://www.nfdcindia.com/,Working
1998,Information & Broadcasting,New India Samachar,https://newindiasamachar.pib.gov.in/,Dead (404)
1999,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
2000,Information & Broadcasting,News on All India Radio,https://newsonair.gov.in/,Error (403)
2001,Information & Broadcasting,"Odisha Examination Results, Odisha",https://orissaresults.nic.in/,Connection Failed
2002,Information & Broadcasting,Office of Registrar of Newspapers for India (RNI),https://rni.nic.in/,Timeout
2003,Information & Broadcasting,Output Outcome Monitoring Framework,https://oomf.mib.gov.in/,Working
2004,Information & Broadcasting,PM India Webcast,https://pmindiawebcast.nic.in/,Working
2005,Information & Broadcasting,"Panjab University Examination Results, Chandigarh",https://results.puexam.in/,Working
2006,Information & Broadcasting,Performance Dashboard,https://mib.dashboard.nic.in/,Too Many Redirects
2007,Information & Broadcasting,Photo Division of PIB,https://photodivision.gov.in/,Working
2008,Information & Broadcasting,"Prasar Bharati, Broadcasting Corporation of India",https://prasarbharati.gov.in/,Working
2009,Information & Broadcasting,Press Council of India (PCI),https://presscouncil.nic.in/,Working
2010,Information & Broadcasting,Press Information Bureau (PIB),https://pib.gov.in/,Working
2011,Information & Broadcasting,Press Information Bureau Archive,https://archive.pib.gov.in/,Working
2012,Information & Broadcasting,Press Information Bureau Factcheck,https://factcheck.pib.gov.in/,Dead (404)
2013,Information & Broadcasting,Press Registrar General of India,https://prgi.gov.in/,Connection Failed
2014,Information & Broadcasting,Press Sewa Portal,https://presssewa.prgi.gov.in/,Connection Failed
2015,Information & Broadcasting,Publications Division,https://www.publicationsdivision.nic.in/,Timeout
2016,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
2017,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
2018,Information & Broadcasting,Sansad TV,https://webcast.gov.in/lstvlive,Working
2019,Information & Broadcasting,Satyajit Ray Film and Television Institute,https://srfti.ac.in/,Working
2020,Information & Broadcasting,"Socio Economic Survey 2002-03, Gujarat",https://ses2002.guj.nic.in/,Timeout
2021,Information & Broadcasting,"State Planning Commission, Uttrakhand",https://spc.uk.gov.in/,Connection Failed
2022,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
2023,Information & Broadcasting,Tea e-Auction,https://www.teaauction.gov.in/,Working
2024,Information & Broadcasting,"Technical Education and Industrial Training Department, Punjab",https://dte.punjab.gov.in/,Working
2025,Information & Broadcasting,Telecommunications Consultants India Limited,https://www.tcil.net.in/,Dead (404)
2026,Information & Broadcasting,"Tripura Examination Results, Agartala , Tripura",https://tbresults.tripura.gov.in/,Connection Failed
2027,Information & Broadcasting,"Uttarakhand Government Orders / Shasanadesh Portal, Uttarakhand",https://go.uk.gov.in/,Connection Failed
2028,Information & Broadcasting,(Error: Message: no such element: Unab),(Error),Extraction Error
2029,Information & Broadcasting,"Visveswaraiah Technological University, Belgaum, Karnataka",https://results.vtu.ac.in/,Connection Failed
2030,Information & Broadcasting,"e-Despatch, Odisha",https://edodisha.gov.in/,Working
2031,Information & Broadcasting,"e-Filing Services, Registrar of Newspaper for India",https://egov.rni.nic.in/,Working
2032,International Affairs,BRICS INDIA 2021,https://brics2021.gov.in/,Timeout
2033,International Affairs,Centre for United Nations Peacekeeping (CUNPK),https://cunpkindia.gov.in/,Error (405)
2034,International Affairs,Consular Services Management System,https://madad.gov.in/,Connection Failed
2035,International Affairs,Consulate of India,https://cgilagos.gov.in/,Too Many Redirects
2036,International Affairs,(Error: Message: no such element: Unab),(Error),Extraction Error
2037,International Affairs,Fast Track Immigration,https://ftittp.mha.gov.in/,Dead (404)
2038,International Affairs,Foreign Contribution Regulation Act Online Services (FCRA),https://fcraonline.gov.in/,Working
2039,International Affairs,General Instructions for Registration and Other Services,https://indianfrro.gov.in/,Error (403)
2040,International Affairs,IRCON International Limited,https://www.ircon.org/,Working
2041,International Affairs,Indian Citizenship Online,https://indiancitizenshiponline.nic.in/,Working
2042,International Affairs,Indian Council for Cultural Relations (ICCR),https://www.iccr.gov.in/,Working
